,depth_class,AI,MAP,MAT,PS_Bio15,TS_Bio4,TAR_Bio7,MaxTWM_Bio5,MinTCM_Bio6,MMTD_Bio2,PWM_Bio13,PDM_Bio14,Elevation,Slope,Mean_pH,Moisture,CEC,Bulk.Density,RootDepth,GPP,Sand.content,Clay.content,Silt.content,Bedrock,Shannon_EVI,LAI,AbovegroundBiomass,BelowgroundBiomass,CUE
107,0-30,0.327,390,0.6,109.1535492,1296.448486,47.90000153,25.29999924,-22.60000038,13.39999962,113,2,1347.25,1.235540271,7.033333333,13,0.169499996,1.14,4.379339218,0,72.5,5.066666667,19,1959,26054,1.101500034,0.9,4.1,0.422890306
108,0-30,0.327,390,0.6,109.1535492,1296.448486,47.90000153,25.29999924,-22.60000038,13.39999962,113,2,1347.25,1.235540271,7.256666667,9,0.165599996,1.1,4.379339218,0,75,5.866666667,16,1959,26054,1.101500034,0.9,4.1,0.446771231
109,30-60,0.327,390,0.6,109.1535492,1296.448486,47.90000153,25.29999924,-22.60000038,13.39999962,113,2,1347.25,1.235540271,7.566666667,8,0.126349997,1.05,4.379339218,0,67.5,4.166666667,21,1959,26054,1.101500034,0.9,4.1,0.468941556
110,30-60,0.327,390,0.6,109.1535492,1296.448486,47.90000153,25.29999924,-22.60000038,13.39999962,113,2,1347.25,1.235540271,7.796666667,3,0.151499997,1.075,4.379339218,0,60,2.833333333,25.5,1959,26054,1.101500034,0.9,4.1,0.483083331
111,60-100,0.327,390,0.6,109.1535492,1296.448486,47.90000153,25.29999924,-22.60000038,13.39999962,113,2,1347.25,1.235540271,8.143333333,20,0.13933333,1.24,4.379339218,0,60,1.666666667,25.66666667,1959,26054,1.101500034,0.9,4.1,0.54164313
112,0-30,0.3208,389,1.4,112.9326172,1357.568604,50,25,-25,13.60000038,110,2,1371.125,0.688439906,7.39,19,0.073949998,1.415,0.091554135,0,77.5,1.833333333,17,2909,27781,1.290099978,1.1,5,0.338646973
113,0-30,0.3208,389,1.4,112.9326172,1357.568604,50,25,-25,13.60000038,110,2,1371.125,0.688439906,7.676666667,14,0.076899998,1.45,0.091554135,0,77,3.2,17,2909,27781,1.290099978,1.1,5,0.378977384
114,30-60,0.3208,389,1.4,112.9326172,1357.568604,50,25,-25,13.60000038,110,2,1371.125,0.688439906,7.91,8,0.062949999,1.515,0.091554135,0,72,2.566666667,20,2909,27781,1.290099978,1.1,5,0.403688025
115,30-60,0.3208,389,1.4,112.9326172,1357.568604,50,25,-25,13.60000038,110,2,1371.125,0.688439906,8.176666667,20,0.049749999,1.515,0.091554135,0,66.5,2.533333333,24.5,2909,27781,1.290099978,1.1,5,0.367529226
116,60-100,0.3208,389,1.4,112.9326172,1357.568604,50,25,-25,13.60000038,110,2,1371.125,0.688439906,8.58,20,0.044233332,1.51,0.091554135,0,66.33333333,4.533333333,25,2909,27781,1.290099978,1.1,5,0.341996825
117,0-30,0.2299,326,2.7,108.0615692,1346.869873,48.30000305,26.70000076,-21.60000038,12.78333378,86,2,1277.8125,0.73835057,7.79,17,0.174449996,1.3,0.289921403,0,8.5,2.7,51,1364,23801,0.950100005,1,4.1,0.389724414
118,0-30,0.2299,326,2.7,108.0615692,1346.869873,48.30000305,26.70000076,-21.60000038,12.78333378,86,2,1277.8125,0.73835057,7.96,9,0.113299997,1.37,0.289921403,0,10,2.666666667,49,1364,23801,0.950100005,1,4.1,0.459247064
119,30-60,0.2299,326,2.7,108.0615692,1346.869873,48.30000305,26.70000076,-21.60000038,12.78333378,86,2,1277.8125,0.73835057,8.093333333,18,0.191949996,1.405,0.289921403,0,11.5,2.333333333,46.5,1364,23801,0.950100005,1,4.1,0.392181566
120,30-60,0.2299,326,2.7,108.0615692,1346.869873,48.30000305,26.70000076,-21.60000038,12.78333378,86,2,1277.8125,0.73835057,8.21,17,0.177549996,1.39,0.289921403,0,16,3.366666667,46.5,1364,23801,0.950100005,1,4.1,0.361502409
121,60-100,0.2299,326,2.7,108.0615692,1346.869873,48.30000305,26.70000076,-21.60000038,12.78333378,86,2,1277.8125,0.73835057,8.66,12,0.169099996,1.393333333,0.289921403,0,23,2.433333333,43.33333333,1364,23801,0.950100005,1,4.1,0.3712887
122,0-30,0.2371,357,6.7,106.3471832,1175.381958,46.5,28.29999924,-18.20000076,14.25,92,3,1359.375,0.401061296,8.7,4,0.157299996,1.39,0.18310827,0,39.5,3.533333333,44.5,1902,29422,0.709999979,2.9,0.4,0.360569305
123,0-30,0.2371,357,6.7,106.3471832,1175.381958,46.5,28.29999924,-18.20000076,14.25,92,3,1359.375,0.401061296,9.37,16,0.174299996,1.4,0.18310827,0,41,3.1,43,1902,29422,0.709999979,2.9,0.4,0.296469875
124,30-60,0.2371,357,6.7,106.3471832,1175.381958,46.5,28.29999924,-18.20000076,14.25,92,3,1359.375,0.401061296,9.616666667,13,0.078299998,1.395,0.18310827,0,44.5,3,40,1902,29422,0.709999979,2.9,0.4,0.29955835
125,30-60,0.2371,357,6.7,106.3471832,1175.381958,46.5,28.29999924,-18.20000076,14.25,92,3,1359.375,0.401061296,9.63,12,0.055199999,1.475,0.18310827,0,42.5,1.933333333,40.5,1902,29422,0.709999979,2.9,0.4,0.359081746
126,60-100,0.2371,357,6.7,106.3471832,1175.381958,46.5,28.29999924,-18.20000076,14.25,92,3,1359.375,0.401061296,9.406666667,6,0.043766666,1.49,0.18310827,0,40,2.033333333,41.66666667,1902,29422,0.709999979,2.9,0.4,0.330471264
127,0-30,0.2571,382,5.7,104.5897446,1159.958862,45.40000153,27.20000076,-18.20000076,13.65000057,100,5,1483.0625,1.694374681,8.2,21,0.121899997,1.35,0.091554135,0,40,3.366666667,40,1635,24834,0.699999988,2.3,0.4,0.341670255
128,0-30,0.2571,382,5.7,104.5897446,1159.958862,45.40000153,27.20000076,-18.20000076,13.65000057,100,5,1483.0625,1.694374681,8.23,19,0.118899997,1.37,0.091554135,0,40,3.566666667,42,1635,24834,0.699999988,2.3,0.4,0.231191726
129,30-60,0.2571,382,5.7,104.5897446,1159.958862,45.40000153,27.20000076,-18.20000076,13.65000057,100,5,1483.0625,1.694374681,8.386666667,18,0.116649997,1.39,0.091554135,0,42.5,3.133333333,40.5,1635,24834,0.699999988,2.3,0.4,0.242209937
130,30-60,0.2571,382,5.7,104.5897446,1159.958862,45.40000153,27.20000076,-18.20000076,13.65000057,100,5,1483.0625,1.694374681,8.57,6,0.111549998,1.45,0.091554135,0,36.5,1.833333333,45,1635,24834,0.699999988,2.3,0.4,0.285339857
131,60-100,0.2571,382,5.7,104.5897446,1159.958862,45.40000153,27.20000076,-18.20000076,13.65000057,100,5,1483.0625,1.694374681,8.576666667,17,0.113899997,1.49,0.091554135,0,38,2.033333333,42.66666667,1635,24834,0.699999988,2.3,0.4,0.303556185
132,0-30,0.1534,204,1,110.756546,1470.398804,51.90000153,26.5,-25.39999962,13.16666698,57,2,1266.8125,0.875585377,8.41,16,0.058849999,1.245,0.762951076,0,80,2.133333333,15.5,914,16615,0.639999986,0.4,1.7,0.543012265
133,0-30,0.1534,204,1,110.756546,1470.398804,51.90000153,26.5,-25.39999962,13.16666698,57,2,1266.8125,0.875585377,8.06,16,0.059399999,1.4,0.762951076,0,75,4.533333333,20,914,16615,0.639999986,0.4,1.7,0.522118628
134,30-60,0.1534,204,1,110.756546,1470.398804,51.90000153,26.5,-25.39999962,13.16666698,57,2,1266.8125,0.875585377,8.193333333,7,0.060799999,1.48,0.762951076,0,67,4.566666667,22.5,914,16615,0.639999986,0.4,1.7,0.520865304
135,30-60,0.1534,204,1,110.756546,1470.398804,51.90000153,26.5,-25.39999962,13.16666698,57,2,1266.8125,0.875585377,8.276666667,46.78,0.067749998,1.54,0.762951076,0,58.5,1.3,29,914,16615,0.639999986,0.4,1.7,0.417087423
136,60-100,0.1534,204,1,110.756546,1470.398804,51.90000153,26.5,-25.39999962,13.16666698,57,2,1266.8125,0.875585377,8.67,49.355,0.070133332,1.536666667,0.762951076,0,58.66666667,2.5,29.66666667,914,16615,0.639999986,0.4,1.7,0.419661473
137,0-30,0.1467,223,2.1,118.8344955,1487.34729,52.29999924,27.89999962,-24.39999962,12.70833302,62,1,1088.375,0.490837574,7.713333333,45.8625,0.119699997,1.335,0.640878916,0,39,5.466666667,47,852,17042,0.601400018,0.5,2,0.516824042
138,0-30,0.1467,223,2.1,118.8344955,1487.34729,52.29999924,27.89999962,-24.39999962,12.70833302,62,1,1088.375,0.490837574,7.87,44.97,0.115499997,1.34,0.640878916,0,39,3.933333333,47,852,17042,0.601400018,0.5,2,0.533634334
139,30-60,0.1467,223,2.1,118.8344955,1487.34729,52.29999924,27.89999962,-24.39999962,12.70833302,62,1,1088.375,0.490837574,8.073333333,34.62,0.124499997,1.39,0.640878916,0,40.5,3.966666667,43,852,17042,0.601400018,0.5,2,0.521121408
140,30-60,0.1467,223,2.1,118.8344955,1487.34729,52.29999924,27.89999962,-24.39999962,12.70833302,62,1,1088.375,0.490837574,8.506666667,57,0.140949997,1.475,0.640878916,0,38,2.4,45.5,852,17042,0.601400018,0.5,2,0.523864343
141,60-100,0.1467,223,2.1,118.8344955,1487.34729,52.29999924,27.89999962,-24.39999962,12.70833302,62,1,1088.375,0.490837574,8.74,66,0.135999997,1.506666667,0.640878916,0,35.66666667,1.766666667,48.33333333,852,17042,0.601400018,0.5,2,0.417623033
142,0-30,0.145,198,3.8,105.4947815,1336.341431,48.90000153,27.79999924,-21.10000038,13.11666679,61,1,1239.4375,0.310102314,8.29,74,0.073649998,1.34,0.961318374,0,77.5,2.7,13,519,16615,0.49000001,0.4,1.6,0.51615421
143,0-30,0.145,198,3.8,105.4947815,1336.341431,48.90000153,27.79999924,-21.10000038,13.11666679,61,1,1239.4375,0.310102314,8.326666667,80,0.078799998,1.35,0.961318374,0,76,3.633333333,13,519,16615,0.49000001,0.4,1.6,0.519767123
144,30-60,0.145,198,3.8,105.4947815,1336.341431,48.90000153,27.79999924,-21.10000038,13.11666679,61,1,1239.4375,0.310102314,8.493333333,79,0.106799998,1.45,0.961318374,0,71,1.766666667,14.5,519,16615,0.49000001,0.4,1.6,0.445333066
145,30-60,0.145,198,3.8,105.4947815,1336.341431,48.90000153,27.79999924,-21.10000038,13.11666679,61,1,1239.4375,0.310102314,8.776666667,75,0.110749998,1.5,0.961318374,0,60.5,2.2,19.5,519,16615,0.49000001,0.4,1.6,0.457925923
146,60-100,0.145,198,3.8,105.4947815,1336.341431,48.90000153,27.79999924,-21.10000038,13.11666679,61,1,1239.4375,0.310102314,8.91,75,0.117999997,1.523333333,0.961318374,0,60.33333333,2.166666667,21.66666667,519,16615,0.49000001,0.4,1.6,0.362360909
147,0-30,0.1558,227,3.5,118.7471542,1337.294556,49,26.70000076,-22.29999924,13.35833359,73,1,1438.25,0.338413328,7.98,78,0.129199997,1.35,1.052872539,0,53,6.2,29,1364,25179,0.77609998,0.6,2.6,0.445037827
148,0-30,0.1558,227,3.5,118.7471542,1337.294556,49,26.70000076,-22.29999924,13.35833359,73,1,1438.25,0.338413328,8.24,85,0.103099998,1.37,1.052872539,0,54,5.1,28,1364,25179,0.77609998,0.6,2.6,0.494801909
149,30-60,0.1558,227,3.5,118.7471542,1337.294556,49,26.70000076,-22.29999924,13.35833359,73,1,1438.25,0.338413328,8.29,84,0.135649997,1.39,1.052872539,0,45,2.533333333,35.5,1364,25179,0.77609998,0.6,2.6,0.474539627
150,30-60,0.1558,227,3.5,118.7471542,1337.294556,49,26.70000076,-22.29999924,13.35833359,73,1,1438.25,0.338413328,8.323333333,60.89719626,0.130799997,1.45,1.052872539,0,39,3.433333333,40,1364,25179,0.77609998,0.6,2.6,0.288677319
151,60-100,0.1558,227,3.5,118.7471542,1337.294556,49,26.70000076,-22.29999924,13.35833359,73,1,1438.25,0.338413328,8.666666667,35.14571249,0.121533331,1.49,1.052872539,0,39,3.6,40,1364,25179,0.77609998,0.6,2.6,0.331902268
152,0-30,0.1803,262,3.9,109.7344437,1293.991577,49.09999847,27.70000076,-21.39999962,14.0583334,74,2,1401,1.464246511,7.763333333,26.388291,0.121899997,1.35,11.61211586,0,46,9.1,37.5,1483,23565,0.707099974,0.5,1.9,0.484025486
153,0-30,0.1803,262,3.9,109.7344437,1293.991577,49.09999847,27.70000076,-21.39999962,14.0583334,74,2,1401,1.464246511,8.1,17.1831414,0.118799997,1.37,11.61211586,0,45,6,38,1483,23565,0.707099974,0.5,1.9,0.503431056
154,30-60,0.1803,262,3.9,109.7344437,1293.991577,49.09999847,27.70000076,-21.39999962,14.0583334,74,2,1401,1.464246511,8.356666667,66.16541353,0.127199997,1.39,11.61211586,0,36.5,5.4,43.5,1483,23565,0.707099974,0.5,1.9,0.530581551
155,30-60,0.1803,262,3.9,109.7344437,1293.991577,49.09999847,27.70000076,-21.39999962,14.0583334,74,2,1401,1.464246511,8.836666667,37.92379722,0.117299997,1.45,11.61211586,0,38,2.033333333,40.5,1483,23565,0.707099974,0.5,1.9,0.443889917
156,60-100,0.1803,262,3.9,109.7344437,1293.991577,49.09999847,27.70000076,-21.39999962,14.0583334,74,2,1401,1.464246511,9.003333333,27.86945118,0.111633331,1.49,11.61211586,0,39.33333333,5.233333333,39.66666667,1483,23565,0.707099974,0.5,1.9,0.399087285
157,0-30,0.1863,267,7.5,107.6692657,1158.079224,45.59999847,28.89999962,-16.70000076,13.77499962,88,2,1338.25,0.975472212,8.866666667,13.44137274,0.112649997,1.31,0.930800319,0,29,1.933333333,51.5,3711,24182,0.385699987,0.4,1.9,0.493199552
158,0-30,0.1863,267,7.5,107.6692657,1158.079224,45.59999847,28.89999962,-16.70000076,13.77499962,88,2,1338.25,0.975472212,8.736666667,74.77609212,0.111599998,1.33,0.930800319,0,34,2.7,48,3711,24182,0.385699987,0.4,1.9,0.486302429
159,30-60,0.1863,267,7.5,107.6692657,1158.079224,45.59999847,28.89999962,-16.70000076,13.77499962,88,2,1338.25,0.975472212,8.653333333,43.11137772,0.110699998,1.33,0.930800319,0,32.5,2.633333333,50,3711,24182,0.385699987,0.4,1.9,0.4071721
160,30-60,0.1863,267,7.5,107.6692657,1158.079224,45.59999847,28.89999962,-16.70000076,13.77499962,88,2,1338.25,0.975472212,8.766666667,42.28855721,0.080849998,1.355,0.930800319,0,35,2.3,48,3711,24182,0.385699987,0.4,1.9,0.452637286
161,60-100,0.1863,267,7.5,107.6692657,1158.079224,45.59999847,28.89999962,-16.70000076,13.77499962,88,2,1338.25,0.975472212,8.88,28.36042026,0.085666665,1.353333333,0.930800319,0,31.33333333,1.2,51.33333333,3711,24182,0.385699987,0.4,1.9,0.437838616
162,0-30,1.197,1471.2,17.9,52.79776382,815.6456909,30.70000076,33.40000153,2.700000048,8.074999809,236,42,96.375,1.753033996,4.8,19.88,0.105499998,1.195,6.103608608,0.893761218,41,21.5,38,1031,29581,3.160399914,48.7,12.5,0.333058241
163,0-30,1.197,1471.2,17.9,52.79776382,815.6456909,30.70000076,33.40000153,2.700000048,8.074999809,236,42,96.375,1.753033996,4.81,17.47,0.107399998,1.25,6.103608608,0.893761218,40,23,37,1031,29581,3.160399914,48.7,12.5,0.387682077
164,30-60,1.197,1471.2,17.9,52.62188721,814.0148926,30.69999886,33.29999924,2.599999905,8.041666985,237,43,122.375,1.783181787,4.67,15.65,0.079349998,1.37,6.103608608,0.893761218,40.5,25.5,33.5,1031,29581,3.160399914,48.7,12.5,0.348453378
165,30-60,1.197,1471.2,17.9,52.62188721,814.0148926,30.69999886,33.29999924,2.599999905,8.041666985,237,43,122.375,1.783181787,4.57,14.74,0.072699998,1.39,6.103608608,0.893761218,36,30,34.5,1031,29581,3.160399914,48.7,12.5,0.354622632
166,0-30,1.197,1471.2,17.9,52.62188721,814.0148926,30.69999886,33.29999924,2.599999905,8.041666985,237,43,122.375,1.783181787,4.72,18.49,0.105499998,1.195,6.103608608,0.893761218,41,21.5,38,1031,29581,3.160399914,48.7,12.5,0.305061707
167,0-30,1.197,1471.2,17.9,52.62188721,814.0148926,30.69999886,33.29999924,2.599999905,8.041666985,237,43,122.375,1.783181787,4.72,17.42,0.107399998,1.25,6.103608608,0.893761218,40,23,37,1031,29581,3.160399914,48.7,12.5,0.318280241
168,30-60,1.197,1471.2,17.9,52.62188721,814.0148926,30.69999886,33.29999924,2.599999905,8.041666985,237,43,122.375,1.783181787,4.59,15.61,0.079349998,1.37,6.103608608,0.893761218,40.5,25.5,33.5,1031,29581,3.160399914,48.7,12.5,0.322153764
169,30-60,1.197,1471.2,17.9,52.62188721,814.0148926,30.69999886,33.29999924,2.599999905,8.041666985,237,43,122.375,1.783181787,4.58,14.45,0.072699998,1.39,6.103608608,0.893761218,36,30,34.5,1031,29581,3.160399914,48.7,12.5,0.320641131
170,0-30,1.197,1471.2,17.9,52.62188721,814.0148926,30.69999886,33.29999924,2.599999905,8.041666985,237,43,122.375,1.783181787,4.77,21.02,0.105499998,1.195,6.103608608,0.893761218,41,21.5,38,1031,29581,3.160399914,48.7,12.5,0.272905311
171,0-30,1.197,1471.2,17.9,52.62188721,814.0148926,30.69999886,33.29999924,2.599999905,8.041666985,237,43,122.375,1.783181787,4.71,17.99,0.107399998,1.25,6.103608608,0.893761218,40,23,37,1031,29581,3.160399914,48.7,12.5,0.259185998
172,30-60,1.197,1471.2,17.9,52.62188721,814.0148926,30.69999886,33.29999924,2.599999905,8.041666985,237,43,122.375,1.783181787,4.68,17.02,0.079349998,1.37,6.103608608,0.893761218,40.5,25.5,33.5,1031,29581,3.160399914,48.7,12.5,0.330474597
173,30-60,1.197,1471.2,17.9,52.62188721,814.0148926,30.69999886,33.29999924,2.599999905,8.041666985,237,43,122.375,1.783181787,4.64,15.03,0.072699998,1.39,6.103608608,0.893761218,36,30,34.5,1031,29581,3.160399914,48.7,12.5,0.327510951
174,0-30,1.3799,1629,19,60.99677658,679.6668091,27.39999962,30.60000038,3.200000048,8.466666222,303,42,653.0625,11.1285181,4.5,75,0.070849998,1.345,3.952086687,1.68072021,19,42.5,38.5,1337,24367,3.478699923,34.2,10.5,0.288256866
175,0-30,1.3799,1629,19,60.99677658,679.6668091,27.39999962,30.60000038,3.200000048,8.466666222,303,42,653.0625,11.1285181,4.7,78,0.070399998,1.36,3.952086687,1.68072021,15,44,41,1337,24367,3.478699923,34.2,10.5,0.314954574
176,30-60,1.3799,1629,19,60.99677658,679.6668091,27.39999962,30.60000038,3.200000048,8.466666222,303,42,653.0625,11.1285181,4.5,85,0.057849999,1.34,3.952086687,1.68072021,21,42,37,1337,24367,3.478699923,34.2,10.5,0.315908882
177,30-60,1.3799,1629,19,60.99677658,679.6668091,27.39999962,30.60000038,3.200000048,8.466666222,303,42,653.0625,11.1285181,4.7,84,0.045349999,1.385,3.952086687,1.68072021,14,47,38.5,1337,24367,3.478699923,34.2,10.5,0.393387374
178,0-30,1.3799,1629,19,60.99677658,679.6668091,27.39999962,30.60000038,3.200000048,8.466666222,303,42,653.0625,11.1285181,4.8,60.89719626,0.070849998,1.345,3.952086687,1.68072021,19,42.5,38.5,1337,24367,3.478699923,34.2,10.5,0.266616925
179,0-30,1.3799,1629,19,60.99677658,679.6668091,27.39999962,30.60000038,3.200000048,8.466666222,303,42,653.0625,11.1285181,4.6,35.14571249,0.070399998,1.36,3.952086687,1.68072021,15,44,41,1337,24367,3.478699923,34.2,10.5,0.245098848
180,30-60,1.3799,1629,19,60.99677658,679.6668091,27.39999962,30.60000038,3.200000048,8.466666222,303,42,653.0625,11.1285181,4.6,26.388291,0.057849999,1.34,3.952086687,1.68072021,21,42,37,1337,24367,3.478699923,34.2,10.5,0.333120428
181,30-60,1.3799,1629,19,60.99677658,679.6668091,27.39999962,30.60000038,3.200000048,8.466666222,303,42,653.0625,11.1285181,4.8,17.1831414,0.045349999,1.385,3.952086687,1.68072021,14,47,38.5,1337,24367,3.478699923,34.2,10.5,0.364748754
182,0-30,0.3589,584.4,9.7,86.40795898,1030.691162,39.79999924,31.89999962,-7.900000095,12.13333321,120,4,445.8125,0.762121439,8.21,39.33333333,0.118166664,1.433333333,28.67170143,0,32.66666667,18,49.66666667,3394,28070,1.318699956,2.8,0.5,0.338138144
183,30-60,0.3589,584.4,9.7,86.40795898,1030.691162,39.79999924,31.89999962,-7.900000095,12.13333321,120,4,445.8125,0.762121439,8.21,35.5,0.104499998,1.395,28.67170143,0,32,17.5,49.5,3394,28070,1.318699956,2.8,0.5,0.438250341
184,0-30,0.3589,584.4,9.7,86.40795898,1030.691162,39.79999924,31.89999962,-7.900000095,12.13333321,120,4,445.8125,0.762121439,8.25,39.33333333,0.118166664,1.433333333,28.67170143,0,32.66666667,18,49.66666667,3394,28070,1.318699956,2.8,0.5,0.361431703
185,30-60,0.3589,584.4,9.7,86.40795898,1030.691162,39.79999924,31.89999962,-7.900000095,12.13333321,120,4,445.8125,0.762121439,8.25,35.5,0.104499998,1.395,28.67170143,0,32,17.5,49.5,3394,28070,1.318699956,2.8,0.5,0.434820003
186,0-30,0.3589,584.4,9.7,86.40795898,1030.691162,39.79999924,31.89999962,-7.900000095,12.13333321,120,4,445.8125,0.762121439,8.28,39.33333333,0.118166664,1.433333333,28.67170143,0,32.66666667,18,49.66666667,3394,28070,1.318699956,2.8,0.5,0.356934237
187,30-60,0.3589,584.4,9.7,86.40795898,1030.691162,39.79999924,31.89999962,-7.900000095,12.13333321,120,4,445.8125,0.762121439,8.28,35.5,0.104499998,1.395,28.67170143,0,32,17.5,49.5,3394,28070,1.318699956,2.8,0.5,0.454610718
188,0-30,0.3589,584.4,9.7,86.40795898,1030.691162,39.79999924,31.89999962,-7.900000095,12.13333321,120,4,445.8125,0.762121439,8.36,39.33333333,0.118166664,1.433333333,28.67170143,0,32.66666667,18,49.66666667,3394,28070,1.318699956,2.8,0.5,0.351704926
189,30-60,0.3589,584.4,9.7,86.40795898,1030.691162,39.79999924,31.89999962,-7.900000095,12.13333321,120,4,445.8125,0.762121439,8.36,35.5,0.104499998,1.395,28.67170143,0,32,17.5,49.5,3394,28070,1.318699956,2.8,0.5,0.421634931
190,0-30,0.3589,584.4,9.7,86.40795898,1030.691162,39.79999924,31.89999962,-7.900000095,12.13333321,120,4,445.8125,0.762121439,8.09,39.33333333,0.118166664,1.433333333,28.67170143,0,32.66666667,18,49.66666667,3394,28070,1.318699956,2.8,0.5,0.335588582
191,30-60,0.3589,584.4,9.7,86.40795898,1030.691162,39.79999924,31.89999962,-7.900000095,12.13333321,120,4,445.8125,0.762121439,8.09,35.5,0.104499998,1.395,28.67170143,0,32,17.5,49.5,3394,28070,1.318699956,2.8,0.5,0.433750313
192,0-30,0.6122,473,-4.7,112.3914795,1573.020874,56.19999695,22.39999962,-33.79999924,14.69999981,138,3,899.375,5.584795475,6.673333333,144.3333333,0.352099992,1.265,0.18310827,0,37,4.793333333,44,1464,29153,3.96449995,44.2,18.9,0.347337066
193,0-30,0.6122,473,-4.7,112.3914795,1573.020874,56.19999695,22.39999962,-33.79999924,14.69999981,138,3,899.375,5.584795475,6.736666667,111.6666667,0.331899993,1.29,0.18310827,0,36,7.876666667,46,1464,29153,3.96449995,44.2,18.9,0.292442413
194,0-30,0.6122,473,-4.7,112.3914795,1573.020874,56.19999695,22.39999962,-33.79999924,14.69999981,138,3,899.375,5.584795475,6.71,79.33333333,0.262199994,1.36,0.18310827,0,34,9.08,46,1464,29153,3.96449995,44.2,18.9,0.28292814
195,30-60,0.6122,473,-4.7,112.3914795,1573.020874,56.19999695,22.39999962,-33.79999924,14.69999981,138,3,899.375,5.584795475,6.76,47,0.160799996,1.41,0.18310827,0,36,11.21,41,1464,29153,3.96449995,44.2,18.9,0.375188724
196,0-30,0.666,631,0.7,104.0367813,1537.384277,55.40000153,25.89999962,-29.5,13.1916666,152,5,314,7.254981518,5.59,55,0.166749996,1.34,0.18310827,0,13.5,9.26,43,1905,29300,3.794500113,35.4,14.3,0.430581156
197,0-30,0.666,631,0.7,104.0367813,1537.384277,55.40000153,25.89999962,-29.5,13.1916666,152,5,314,7.254981518,5.683333333,36.33333333,0.145699997,1.29,0.18310827,0,12,9.643333333,44,1905,29300,3.794500113,35.4,14.3,0.417566968
198,0-30,0.666,631,0.7,104.0367813,1537.384277,55.40000153,25.89999962,-29.5,13.1916666,152,5,314,7.254981518,5.573333333,29.33333333,0.252999994,1.42,0.18310827,0,15,9.193333333,44,1905,29300,3.794500113,35.4,14.3,0.463774711
